"filters1","kernel_size1","pool_size1","filters2","kernel_size2","dense_units","dropout_cnn","dropout_dense","learning_rate","batch_size","epochs","val_accuracy","num_actual_epochs"
32,5,2,0,3,128,0.3,0.4,0.01,32,100,0.446601927280426,20
64,5,2,0,3,128,0.3,0.4,0.01,32,100,0.436893194913864,18
128,5,2,0,3,128,0.3,0.4,0.01,32,100,0.446601927280426,16
32,7,2,0,3,128,0.3,0.4,0.01,32,100,0.446601927280426,16
64,7,2,0,3,128,0.3,0.4,0.01,32,100,0.45631068944931,17
128,7,2,0,3,128,0.3,0.4,0.01,32,100,0.446601927280426,21
32,3,2,64,3,128,0.3,0.4,0.01,32,100,0.45631068944931,25
64,3,2,64,3,128,0.3,0.4,0.01,32,100,0.446601927280426,17
32,5,2,64,3,128,0.3,0.4,0.01,32,100,0.446601927280426,20
64,5,2,64,3,128,0.3,0.4,0.01,32,100,0.446601927280426,18
32,7,2,64,3,128,0.3,0.4,0.01,32,100,0.45631068944931,17
64,7,2,64,3,128,0.3,0.4,0.01,32,100,0.45631068944931,17
32,3,2,128,3,128,0.3,0.4,0.01,32,100,0.45631068944931,24
64,3,2,128,3,128,0.3,0.4,0.01,32,100,0.45631068944931,20
128,3,2,128,3,128,0.3,0.4,0.01,32,100,0.446601927280426,19
32,5,2,128,3,128,0.3,0.4,0.01,32,100,0.475728154182434,19
64,5,2,128,3,128,0.3,0.4,0.01,32,100,0.475728154182434,20
128,5,2,128,3,128,0.3,0.4,0.01,32,100,0.495145618915558,21
32,7,2,128,3,128,0.3,0.4,0.01,32,100,0.45631068944931,20
64,7,2,128,3,128,0.3,0.4,0.01,32,100,0.485436886548996,32
128,7,2,128,3,128,0.3,0.4,0.01,32,100,0.466019421815872,23
32,3,2,64,5,128,0.3,0.4,0.01,32,100,0.45631068944931,38
64,3,2,64,5,128,0.3,0.4,0.01,32,100,0.466019421815872,18
32,5,2,64,5,128,0.3,0.4,0.01,32,100,0.446601927280426,23
64,5,2,64,5,128,0.3,0.4,0.01,32,100,0.45631068944931,18
32,7,2,64,5,128,0.3,0.4,0.01,32,100,0.475728154182434,45
64,7,2,64,5,128,0.3,0.4,0.01,32,100,0.45631068944931,17
32,3,2,128,5,128,0.3,0.4,0.01,32,100,0.466019421815872,31
64,3,2,128,5,128,0.3,0.4,0.01,32,100,0.475728154182434,21
128,3,2,128,5,128,0.3,0.4,0.01,32,100,0.475728154182434,19
32,5,2,128,5,128,0.3,0.4,0.01,32,100,0.485436886548996,19
64,5,2,128,5,128,0.3,0.4,0.01,32,100,0.475728154182434,20
128,5,2,128,5,128,0.3,0.4,0.01,32,100,0.466019421815872,20
32,7,2,128,5,128,0.3,0.4,0.01,32,100,0.466019421815872,23
64,7,2,128,5,128,0.3,0.4,0.01,32,100,0.485436886548996,38
128,7,2,128,5,128,0.3,0.4,0.01,32,100,0.475728154182434,18
32,3,2,0,3,256,0.3,0.4,0.01,32,100,0.436893194913864,16
64,3,2,0,3,256,0.3,0.4,0.01,32,100,0.466019421815872,32
128,3,2,0,3,256,0.3,0.4,0.01,32,100,0.446601927280426,16
32,5,2,0,3,256,0.3,0.4,0.01,32,100,0.436893194913864,16
64,5,2,0,3,256,0.3,0.4,0.01,32,100,0.45631068944931,22
128,5,2,0,3,256,0.3,0.4,0.01,32,100,0.45631068944931,17
32,7,2,0,3,256,0.3,0.4,0.01,32,100,0.495145618915558,31
64,7,2,0,3,256,0.3,0.4,0.01,32,100,0.436893194913864,16
128,7,2,0,3,256,0.3,0.4,0.01,32,100,0.475728154182434,20
32,3,2,64,3,256,0.3,0.4,0.01,32,100,0.436893194913864,17
64,3,2,64,3,256,0.3,0.4,0.01,32,100,0.466019421815872,29
32,5,2,64,3,256,0.3,0.4,0.01,32,100,0.45631068944931,21
64,5,2,64,3,256,0.3,0.4,0.01,32,100,0.45631068944931,21
32,7,2,64,3,256,0.3,0.4,0.01,32,100,0.475728154182434,34
64,7,2,64,3,256,0.3,0.4,0.01,32,100,0.466019421815872,20
32,3,2,128,3,256,0.3,0.4,0.01,32,100,0.466019421815872,18
64,3,2,128,3,256,0.3,0.4,0.01,32,100,0.446601927280426,22
128,3,2,128,3,256,0.3,0.4,0.01,32,100,0.485436886548996,36
32,5,2,128,3,256,0.3,0.4,0.01,32,100,0.475728154182434,47
64,5,2,128,3,256,0.3,0.4,0.01,32,100,0.45631068944931,16
128,5,2,128,3,256,0.3,0.4,0.01,32,100,0.485436886548996,27
32,7,2,128,3,256,0.3,0.4,0.01,32,100,0.504854381084442,17
64,7,2,128,3,256,0.3,0.4,0.01,32,100,0.495145618915558,32
128,7,2,128,3,256,0.3,0.4,0.01,32,100,0.475728154182434,25
32,3,2,64,5,256,0.3,0.4,0.01,32,100,0.466019421815872,25
64,3,2,64,5,256,0.3,0.4,0.01,32,100,0.466019421815872,23
32,5,2,64,5,256,0.3,0.4,0.01,32,100,0.45631068944931,23
64,5,2,64,5,256,0.3,0.4,0.01,32,100,0.45631068944931,20
32,7,2,64,5,256,0.3,0.4,0.01,32,100,0.475728154182434,20
64,7,2,64,5,256,0.3,0.4,0.01,32,100,0.466019421815872,22
32,3,2,128,5,256,0.3,0.4,0.01,32,100,0.475728154182434,26
64,3,2,128,5,256,0.3,0.4,0.01,32,100,0.45631068944931,33
128,3,2,128,5,256,0.3,0.4,0.01,32,100,0.475728154182434,16
32,5,2,128,5,256,0.3,0.4,0.01,32,100,0.466019421815872,23
64,5,2,128,5,256,0.3,0.4,0.01,32,100,0.475728154182434,21
128,5,2,128,5,256,0.3,0.4,0.01,32,100,0.466019421815872,18
32,7,2,128,5,256,0.3,0.4,0.01,32,100,0.45631068944931,19
64,7,2,128,5,256,0.3,0.4,0.01,32,100,0.495145618915558,32
128,7,2,128,5,256,0.3,0.4,0.01,32,100,0.45631068944931,17
32,3,2,0,3,64,0.4,0.4,0.01,32,100,0.446601927280426,16
64,3,2,0,3,64,0.4,0.4,0.01,32,100,0.436893194913864,17
128,3,2,0,3,64,0.4,0.4,0.01,32,100,0.436893194913864,17
32,5,2,0,3,64,0.4,0.4,0.01,32,100,0.436893194913864,16
64,5,2,0,3,64,0.4,0.4,0.01,32,100,0.485436886548996,16
128,5,2,0,3,64,0.4,0.4,0.01,32,100,0.45631068944931,18
32,7,2,0,3,64,0.4,0.4,0.01,32,100,0.446601927280426,19
64,7,2,0,3,64,0.4,0.4,0.01,32,100,0.45631068944931,17
128,7,2,0,3,64,0.4,0.4,0.01,32,100,0.446601927280426,19
32,3,2,64,3,64,0.4,0.4,0.01,32,100,0.45631068944931,17
64,3,2,64,3,64,0.4,0.4,0.01,32,100,0.436893194913864,17
32,5,2,64,3,64,0.4,0.4,0.01,32,100,0.446601927280426,18
64,5,2,64,3,64,0.4,0.4,0.01,32,100,0.446601927280426,18
32,7,2,64,3,64,0.4,0.4,0.01,32,100,0.485436886548996,17
64,7,2,64,3,64,0.4,0.4,0.01,32,100,0.45631068944931,17
32,3,2,128,3,64,0.4,0.4,0.01,32,100,0.45631068944931,20
64,3,2,128,3,64,0.4,0.4,0.01,32,100,0.466019421815872,18
128,3,2,128,3,64,0.4,0.4,0.01,32,100,0.446601927280426,23
32,5,2,128,3,64,0.4,0.4,0.01,32,100,0.446601927280426,20
64,5,2,128,3,64,0.4,0.4,0.01,32,100,0.475728154182434,19
128,5,2,128,3,64,0.4,0.4,0.01,32,100,0.45631068944931,20
32,7,2,128,3,64,0.4,0.4,0.01,32,100,0.504854381084442,19
64,7,2,128,3,64,0.4,0.4,0.01,32,100,0.45631068944931,18
128,7,2,128,3,64,0.4,0.4,0.01,32,100,0.466019421815872,25
32,3,2,64,5,64,0.4,0.4,0.01,32,100,0.495145618915558,18
64,3,2,64,5,64,0.4,0.4,0.01,32,100,0.45631068944931,18
32,5,2,64,5,64,0.4,0.4,0.01,32,100,0.45631068944931,18
64,5,2,64,5,64,0.4,0.4,0.01,32,100,0.466019421815872,18
32,7,2,64,5,64,0.4,0.4,0.01,32,100,0.466019421815872,20
64,7,2,64,5,64,0.4,0.4,0.01,32,100,0.466019421815872,20
32,3,2,128,5,64,0.4,0.4,0.01,32,100,0.466019421815872,36
64,3,2,128,5,64,0.4,0.4,0.01,32,100,0.495145618915558,19
128,3,2,128,5,64,0.4,0.4,0.01,32,100,0.466019421815872,27
32,5,2,128,5,64,0.4,0.4,0.01,32,100,0.45631068944931,19
64,5,2,128,5,64,0.4,0.4,0.01,32,100,0.45631068944931,17
128,5,2,128,5,64,0.4,0.4,0.01,32,100,0.45631068944931,24
32,7,2,128,5,64,0.4,0.4,0.01,32,100,0.485436886548996,21
64,7,2,128,5,64,0.4,0.4,0.01,32,100,0.504854381084442,20
128,7,2,128,5,64,0.4,0.4,0.01,32,100,0.485436886548996,20
32,3,2,0,3,128,0.4,0.4,0.01,32,100,0.436893194913864,16
64,3,2,0,3,128,0.4,0.4,0.01,32,100,0.446601927280426,30
128,3,2,0,3,128,0.4,0.4,0.01,32,100,0.475728154182434,16
32,5,2,0,3,128,0.4,0.4,0.01,32,100,0.436893194913864,16
64,5,2,0,3,128,0.4,0.4,0.01,32,100,0.446601927280426,20
128,5,2,0,3,128,0.4,0.4,0.01,32,100,0.45631068944931,16
32,7,2,0,3,128,0.4,0.4,0.01,32,100,0.446601927280426,30
64,7,2,0,3,128,0.4,0.4,0.01,32,100,0.466019421815872,22
128,7,2,0,3,128,0.4,0.4,0.01,32,100,0.466019421815872,20
32,3,2,64,3,128,0.4,0.4,0.01,32,100,0.446601927280426,16
64,3,2,64,3,128,0.4,0.4,0.01,32,100,0.446601927280426,20
32,5,2,64,3,128,0.4,0.4,0.01,32,100,0.466019421815872,16
64,5,2,64,3,128,0.4,0.4,0.01,32,100,0.45631068944931,16
32,7,2,64,3,128,0.4,0.4,0.01,32,100,0.436893194913864,17
64,7,2,64,3,128,0.4,0.4,0.01,32,100,0.45631068944931,20
32,3,2,128,3,128,0.4,0.4,0.01,32,100,0.495145618915558,18
64,3,2,128,3,128,0.4,0.4,0.01,32,100,0.495145618915558,17
128,3,2,128,3,128,0.4,0.4,0.01,32,100,0.466019421815872,18
32,5,2,128,3,128,0.4,0.4,0.01,32,100,0.504854381084442,19
64,5,2,128,3,128,0.4,0.4,0.01,32,100,0.466019421815872,23
128,5,2,128,3,128,0.4,0.4,0.01,32,100,0.466019421815872,31
32,7,2,128,3,128,0.4,0.4,0.01,32,100,0.45631068944931,19
64,7,2,128,3,128,0.4,0.4,0.01,32,100,0.475728154182434,18
128,7,2,128,3,128,0.4,0.4,0.01,32,100,0.485436886548996,18
32,3,2,64,5,128,0.4,0.4,0.01,32,100,0.485436886548996,25
64,3,2,64,5,128,0.4,0.4,0.01,32,100,0.446601927280426,17
32,5,2,64,5,128,0.4,0.4,0.01,32,100,0.446601927280426,17
64,5,2,64,5,128,0.4,0.4,0.01,32,100,0.45631068944931,26
32,7,2,64,5,128,0.4,0.4,0.01,32,100,0.466019421815872,24
64,7,2,64,5,128,0.4,0.4,0.01,32,100,0.466019421815872,20
32,3,2,128,5,128,0.4,0.4,0.01,32,100,0.446601927280426,19
64,3,2,128,5,128,0.4,0.4,0.01,32,100,0.45631068944931,17
128,3,2,128,5,128,0.4,0.4,0.01,32,100,0.45631068944931,19
32,5,2,128,5,128,0.4,0.4,0.01,32,100,0.475728154182434,18
64,5,2,128,5,128,0.4,0.4,0.01,32,100,0.466019421815872,18
128,5,2,128,5,128,0.4,0.4,0.01,32,100,0.475728154182434,33
32,7,2,128,5,128,0.4,0.4,0.01,32,100,0.475728154182434,22
64,7,2,128,5,128,0.4,0.4,0.01,32,100,0.466019421815872,20
128,7,2,128,5,128,0.4,0.4,0.01,32,100,0.475728154182434,21
32,3,2,0,3,256,0.4,0.4,0.01,32,100,0.436893194913864,16
64,3,2,0,3,256,0.4,0.4,0.01,32,100,0.436893194913864,16
128,3,2,0,3,256,0.4,0.4,0.01,32,100,0.45631068944931,19
32,5,2,0,3,256,0.4,0.4,0.01,32,100,0.436893194913864,16
64,5,2,0,3,256,0.4,0.4,0.01,32,100,0.475728154182434,22
128,5,2,0,3,256,0.4,0.4,0.01,32,100,0.45631068944931,22
32,7,2,0,3,256,0.4,0.4,0.01,32,100,0.475728154182434,19
64,7,2,0,3,256,0.4,0.4,0.01,32,100,0.446601927280426,27
128,7,2,0,3,256,0.4,0.4,0.01,32,100,0.466019421815872,31
32,3,2,64,3,256,0.4,0.4,0.01,32,100,0.446601927280426,17
64,3,2,64,3,256,0.4,0.4,0.01,32,100,0.45631068944931,33
32,5,2,64,3,256,0.4,0.4,0.01,32,100,0.446601927280426,19
64,5,2,64,3,256,0.4,0.4,0.01,32,100,0.45631068944931,26
32,7,2,64,3,256,0.4,0.4,0.01,32,100,0.485436886548996,22
64,7,2,64,3,256,0.4,0.4,0.01,32,100,0.45631068944931,20
32,3,2,128,3,256,0.4,0.4,0.01,32,100,0.45631068944931,18
64,3,2,128,3,256,0.4,0.4,0.01,32,100,0.45631068944931,18
128,3,2,128,3,256,0.4,0.4,0.01,32,100,0.45631068944931,30
32,5,2,128,3,256,0.4,0.4,0.01,32,100,0.466019421815872,20
64,5,2,128,3,256,0.4,0.4,0.01,32,100,0.45631068944931,20
128,5,2,128,3,256,0.4,0.4,0.01,32,100,0.45631068944931,29
32,7,2,128,3,256,0.4,0.4,0.01,32,100,0.45631068944931,17
64,7,2,128,3,256,0.4,0.4,0.01,32,100,0.475728154182434,23
128,7,2,128,3,256,0.4,0.4,0.01,32,100,0.475728154182434,24
32,3,2,64,5,256,0.4,0.4,0.01,32,100,0.466019421815872,31
64,3,2,64,5,256,0.4,0.4,0.01,32,100,0.466019421815872,54
32,5,2,64,5,256,0.4,0.4,0.01,32,100,0.45631068944931,19
64,5,2,64,5,256,0.4,0.4,0.01,32,100,0.485436886548996,18
32,7,2,64,5,256,0.4,0.4,0.01,32,100,0.466019421815872,22
64,7,2,64,5,256,0.4,0.4,0.01,32,100,0.485436886548996,22
32,3,2,128,5,256,0.4,0.4,0.01,32,100,0.466019421815872,19
64,3,2,128,5,256,0.4,0.4,0.01,32,100,0.475728154182434,31
128,3,2,128,5,256,0.4,0.4,0.01,32,100,0.475728154182434,17
32,5,2,128,5,256,0.4,0.4,0.01,32,100,0.466019421815872,17
64,5,2,128,5,256,0.4,0.4,0.01,32,100,0.485436886548996,19
128,5,2,128,5,256,0.4,0.4,0.01,32,100,0.475728154182434,25
32,7,2,128,5,256,0.4,0.4,0.01,32,100,0.495145618915558,46
64,7,2,128,5,256,0.4,0.4,0.01,32,100,0.495145618915558,39
128,7,2,128,5,256,0.4,0.4,0.01,32,100,0.485436886548996,17
32,3,2,0,3,64,0.2,0.5,0.01,32,100,0.446601927280426,24
64,3,2,0,3,64,0.2,0.5,0.01,32,100,0.45631068944931,34
128,3,2,0,3,64,0.2,0.5,0.01,32,100,0.446601927280426,17
32,5,2,0,3,64,0.2,0.5,0.01,32,100,0.446601927280426,19
64,5,2,0,3,64,0.2,0.5,0.01,32,100,0.436893194913864,16
128,5,2,0,3,64,0.2,0.5,0.01,32,100,0.45631068944931,18
32,7,2,0,3,64,0.2,0.5,0.01,32,100,0.45631068944931,24
64,7,2,0,3,64,0.2,0.5,0.01,32,100,0.446601927280426,17
128,7,2,0,3,64,0.2,0.5,0.01,32,100,0.485436886548996,18
32,3,2,64,3,64,0.2,0.5,0.01,32,100,0.436893194913864,19
64,3,2,64,3,64,0.2,0.5,0.01,32,100,0.436893194913864,18
32,5,2,64,3,64,0.2,0.5,0.01,32,100,0.436893194913864,18
64,5,2,64,3,64,0.2,0.5,0.01,32,100,0.466019421815872,17
32,7,2,64,3,64,0.2,0.5,0.01,32,100,0.45631068944931,27
64,7,2,64,3,64,0.2,0.5,0.01,32,100,0.466019421815872,18
32,3,2,128,3,64,0.2,0.5,0.01,32,100,0.466019421815872,17
64,3,2,128,3,64,0.2,0.5,0.01,32,100,0.466019421815872,17
128,3,2,128,3,64,0.2,0.5,0.01,32,100,0.446601927280426,18
32,5,2,128,3,64,0.2,0.5,0.01,32,100,0.45631068944931,19
64,5,2,128,3,64,0.2,0.5,0.01,32,100,0.45631068944931,22
128,5,2,128,3,64,0.2,0.5,0.01,32,100,0.45631068944931,26
32,7,2,128,3,64,0.2,0.5,0.01,32,100,0.466019421815872,20
64,7,2,128,3,64,0.2,0.5,0.01,32,100,0.466019421815872,19
128,7,2,128,3,64,0.2,0.5,0.01,32,100,0.475728154182434,24
32,3,2,64,5,64,0.2,0.5,0.01,32,100,0.45631068944931,24
64,3,2,64,5,64,0.2,0.5,0.01,32,100,0.495145618915558,17
32,5,2,64,5,64,0.2,0.5,0.01,32,100,0.45631068944931,17
64,5,2,64,5,64,0.2,0.5,0.01,32,100,0.436893194913864,19
32,7,2,64,5,64,0.2,0.5,0.01,32,100,0.45631068944931,22
64,7,2,64,5,64,0.2,0.5,0.01,32,100,0.495145618915558,17
32,3,2,128,5,64,0.2,0.5,0.01,32,100,0.514563083648682,20
64,3,2,128,5,64,0.2,0.5,0.01,32,100,0.45631068944931,30
128,3,2,128,5,64,0.2,0.5,0.01,32,100,0.446601927280426,20
32,5,2,128,5,64,0.2,0.5,0.01,32,100,0.45631068944931,20
64,5,2,128,5,64,0.2,0.5,0.01,32,100,0.45631068944931,17
128,5,2,128,5,64,0.2,0.5,0.01,32,100,0.446601927280426,19
32,7,2,128,5,64,0.2,0.5,0.01,32,100,0.475728154182434,20
64,7,2,128,5,64,0.2,0.5,0.01,32,100,0.485436886548996,20
128,7,2,128,5,64,0.2,0.5,0.01,32,100,0.446601927280426,21
32,3,2,0,3,128,0.2,0.5,0.01,32,100,0.436893194913864,16
64,3,2,0,3,128,0.2,0.5,0.01,32,100,0.436893194913864,16
128,3,2,0,3,128,0.2,0.5,0.01,32,100,0.436893194913864,16
32,5,2,0,3,128,0.2,0.5,0.01,32,100,0.436893194913864,16
64,5,2,0,3,128,0.2,0.5,0.01,32,100,0.446601927280426,23
128,5,2,0,3,128,0.2,0.5,0.01,32,100,0.466019421815872,20
32,7,2,0,3,128,0.2,0.5,0.01,32,100,0.436893194913864,16
64,7,2,0,3,128,0.2,0.5,0.01,32,100,0.466019421815872,21
128,7,2,0,3,128,0.2,0.5,0.01,32,100,0.475728154182434,17
32,3,2,64,3,128,0.2,0.5,0.01,32,100,0.45631068944931,20
64,3,2,64,3,128,0.2,0.5,0.01,32,100,0.436893194913864,18
32,5,2,64,3,128,0.2,0.5,0.01,32,100,0.466019421815872,20
64,5,2,64,3,128,0.2,0.5,0.01,32,100,0.446601927280426,18
32,7,2,64,3,128,0.2,0.5,0.01,32,100,0.45631068944931,25
64,7,2,64,3,128,0.2,0.5,0.01,32,100,0.485436886548996,17
32,3,2,128,3,128,0.2,0.5,0.01,32,100,0.446601927280426,21
64,3,2,128,3,128,0.2,0.5,0.01,32,100,0.446601927280426,26
128,3,2,128,3,128,0.2,0.5,0.01,32,100,0.466019421815872,17
32,5,2,128,3,128,0.2,0.5,0.01,32,100,0.475728154182434,20
64,5,2,128,3,128,0.2,0.5,0.01,32,100,0.45631068944931,18
128,5,2,128,3,128,0.2,0.5,0.01,32,100,0.466019421815872,21
32,7,2,128,3,128,0.2,0.5,0.01,32,100,0.485436886548996,48
64,7,2,128,3,128,0.2,0.5,0.01,32,100,0.466019421815872,18
128,7,2,128,3,128,0.2,0.5,0.01,32,100,0.45631068944931,20
32,3,2,64,5,128,0.2,0.5,0.01,32,100,0.45631068944931,16
64,3,2,64,5,128,0.2,0.5,0.01,32,100,0.485436886548996,18
32,5,2,64,5,128,0.2,0.5,0.01,32,100,0.45631068944931,17
64,5,2,64,5,128,0.2,0.5,0.01,32,100,0.446601927280426,19
32,7,2,64,5,128,0.2,0.5,0.01,32,100,0.45631068944931,20
64,7,2,64,5,128,0.2,0.5,0.01,32,100,0.495145618915558,23
32,3,2,128,5,128,0.2,0.5,0.01,32,100,0.45631068944931,31
64,3,2,128,5,128,0.2,0.5,0.01,32,100,0.45631068944931,19
128,3,2,128,5,128,0.2,0.5,0.01,32,100,0.485436886548996,17
32,5,2,128,5,128,0.2,0.5,0.01,32,100,0.45631068944931,21
64,5,2,128,5,128,0.2,0.5,0.01,32,100,0.485436886548996,19
128,5,2,128,5,128,0.2,0.5,0.01,32,100,0.45631068944931,19
32,7,2,128,5,128,0.2,0.5,0.01,32,100,0.466019421815872,20
64,7,2,128,5,128,0.2,0.5,0.01,32,100,0.466019421815872,20
128,7,2,128,5,128,0.2,0.5,0.01,32,100,0.475728154182434,21
32,3,2,0,3,256,0.2,0.5,0.01,32,100,0.475728154182434,38
64,3,2,0,3,256,0.2,0.5,0.01,32,100,0.45631068944931,20
128,3,2,0,3,256,0.2,0.5,0.01,32,100,0.446601927280426,21
32,5,2,0,3,256,0.2,0.5,0.01,32,100,0.466019421815872,44
64,5,2,0,3,256,0.2,0.5,0.01,32,100,0.45631068944931,17
128,5,2,0,3,256,0.2,0.5,0.01,32,100,0.436893194913864,16
32,7,2,0,3,256,0.2,0.5,0.01,32,100,0.45631068944931,36
64,7,2,0,3,256,0.2,0.5,0.01,32,100,0.485436886548996,44
128,7,2,0,3,256,0.2,0.5,0.01,32,100,0.466019421815872,21
32,3,2,64,3,256,0.2,0.5,0.01,32,100,0.45631068944931,31
64,3,2,64,3,256,0.2,0.5,0.01,32,100,0.466019421815872,22
32,5,2,64,3,256,0.2,0.5,0.01,32,100,0.446601927280426,18
64,5,2,64,3,256,0.2,0.5,0.01,32,100,0.446601927280426,26
32,7,2,64,3,256,0.2,0.5,0.01,32,100,0.45631068944931,19
64,7,2,64,3,256,0.2,0.5,0.01,32,100,0.45631068944931,19
32,3,2,128,3,256,0.2,0.5,0.01,32,100,0.45631068944931,21
64,3,2,128,3,256,0.2,0.5,0.01,32,100,0.466019421815872,17
128,3,2,128,3,256,0.2,0.5,0.01,32,100,0.45631068944931,25
32,5,2,128,3,256,0.2,0.5,0.01,32,100,0.45631068944931,21
64,5,2,128,3,256,0.2,0.5,0.01,32,100,0.475728154182434,18
128,5,2,128,3,256,0.2,0.5,0.01,32,100,0.45631068944931,18
32,7,2,128,3,256,0.2,0.5,0.01,32,100,0.495145618915558,19
64,7,2,128,3,256,0.2,0.5,0.01,32,100,0.495145618915558,19
128,7,2,128,3,256,0.2,0.5,0.01,32,100,0.475728154182434,26
32,3,2,64,5,256,0.2,0.5,0.01,32,100,0.45631068944931,26
64,3,2,64,5,256,0.2,0.5,0.01,32,100,0.466019421815872,19
32,5,2,64,5,256,0.2,0.5,0.01,32,100,0.475728154182434,18
64,5,2,64,5,256,0.2,0.5,0.01,32,100,0.514563083648682,52
32,7,2,64,5,256,0.2,0.5,0.01,32,100,0.485436886548996,17
64,7,2,64,5,256,0.2,0.5,0.01,32,100,0.475728154182434,19
32,3,2,128,5,256,0.2,0.5,0.01,32,100,0.45631068944931,22
64,3,2,128,5,256,0.2,0.5,0.01,32,100,0.45631068944931,18
128,3,2,128,5,256,0.2,0.5,0.01,32,100,0.485436886548996,50
32,5,2,128,5,256,0.2,0.5,0.01,32,100,0.466019421815872,30
64,5,2,128,5,256,0.2,0.5,0.01,32,100,0.475728154182434,17
128,5,2,128,5,256,0.2,0.5,0.01,32,100,0.466019421815872,26
32,7,2,128,5,256,0.2,0.5,0.01,32,100,0.504854381084442,21
64,7,2,128,5,256,0.2,0.5,0.01,32,100,0.485436886548996,37
128,7,2,128,5,256,0.2,0.5,0.01,32,100,0.504854381084442,53
32,3,2,0,3,64,0.3,0.5,0.01,32,100,0.466019421815872,16
64,3,2,0,3,64,0.3,0.5,0.01,32,100,0.485436886548996,16
128,3,2,0,3,64,0.3,0.5,0.01,32,100,0.45631068944931,16
32,5,2,0,3,64,0.3,0.5,0.01,32,100,0.436893194913864,18
64,5,2,0,3,64,0.3,0.5,0.01,32,100,0.446601927280426,19
128,5,2,0,3,64,0.3,0.5,0.01,32,100,0.495145618915558,19
32,7,2,0,3,64,0.3,0.5,0.01,32,100,0.446601927280426,16
64,7,2,0,3,64,0.3,0.5,0.01,32,100,0.45631068944931,20
128,7,2,0,3,64,0.3,0.5,0.01,32,100,0.485436886548996,21
32,3,2,64,3,64,0.3,0.5,0.01,32,100,0.446601927280426,18
64,3,2,64,3,64,0.3,0.5,0.01,32,100,0.446601927280426,17
32,5,2,64,3,64,0.3,0.5,0.01,32,100,0.466019421815872,17
64,5,2,64,3,64,0.3,0.5,0.01,32,100,0.45631068944931,16
32,7,2,64,3,64,0.3,0.5,0.01,32,100,0.45631068944931,19
64,7,2,64,3,64,0.3,0.5,0.01,32,100,0.45631068944931,26
32,3,2,128,3,64,0.3,0.5,0.01,32,100,0.45631068944931,21
64,3,2,128,3,64,0.3,0.5,0.01,32,100,0.446601927280426,18
128,3,2,128,3,64,0.3,0.5,0.01,32,100,0.436893194913864,19
32,5,2,128,3,64,0.3,0.5,0.01,32,100,0.466019421815872,20
64,5,2,128,3,64,0.3,0.5,0.01,32,100,0.45631068944931,29
128,5,2,128,3,64,0.3,0.5,0.01,32,100,0.466019421815872,17
32,7,2,128,3,64,0.3,0.5,0.01,32,100,0.446601927280426,22
64,7,2,128,3,64,0.3,0.5,0.01,32,100,0.485436886548996,19
128,7,2,128,3,64,0.3,0.5,0.01,32,100,0.466019421815872,20
32,3,2,64,5,64,0.3,0.5,0.01,32,100,0.45631068944931,18
64,3,2,64,5,64,0.3,0.5,0.01,32,100,0.475728154182434,17
32,5,2,64,5,64,0.3,0.5,0.01,32,100,0.446601927280426,17
64,5,2,64,5,64,0.3,0.5,0.01,32,100,0.475728154182434,18
32,7,2,64,5,64,0.3,0.5,0.01,32,100,0.475728154182434,22
64,7,2,64,5,64,0.3,0.5,0.01,32,100,0.495145618915558,20
32,3,2,128,5,64,0.3,0.5,0.01,32,100,0.466019421815872,20
64,3,2,128,5,64,0.3,0.5,0.01,32,100,0.45631068944931,18
128,3,2,128,5,64,0.3,0.5,0.01,32,100,0.466019421815872,17
32,5,2,128,5,64,0.3,0.5,0.01,32,100,0.475728154182434,19
64,5,2,128,5,64,0.3,0.5,0.01,32,100,0.45631068944931,21
128,5,2,128,5,64,0.3,0.5,0.01,32,100,0.466019421815872,26
32,7,2,128,5,64,0.3,0.5,0.01,32,100,0.475728154182434,20
64,7,2,128,5,64,0.3,0.5,0.01,32,100,0.466019421815872,20
128,7,2,128,5,64,0.3,0.5,0.01,32,100,0.485436886548996,20
32,3,2,0,3,128,0.3,0.5,0.01,32,100,0.436893194913864,16
64,3,2,0,3,128,0.3,0.5,0.01,32,100,0.466019421815872,16
128,3,2,0,3,128,0.3,0.5,0.01,32,100,0.45631068944931,26
32,5,2,0,3,128,0.3,0.5,0.01,32,100,0.446601927280426,20
64,5,2,0,3,128,0.3,0.5,0.01,32,100,0.475728154182434,16
128,5,2,0,3,128,0.3,0.5,0.01,32,100,0.446601927280426,18
32,7,2,0,3,128,0.3,0.5,0.01,32,100,0.436893194913864,16
64,7,2,0,3,128,0.3,0.5,0.01,32,100,0.446601927280426,25
128,7,2,0,3,128,0.3,0.5,0.01,32,100,0.485436886548996,18
32,3,2,64,3,128,0.3,0.5,0.01,32,100,0.446601927280426,16
64,3,2,64,3,128,0.3,0.5,0.01,32,100,0.436893194913864,18
32,5,2,64,3,128,0.3,0.5,0.01,32,100,0.45631068944931,20
64,5,2,64,3,128,0.3,0.5,0.01,32,100,0.45631068944931,18
32,7,2,64,3,128,0.3,0.5,0.01,32,100,0.45631068944931,22
64,7,2,64,3,128,0.3,0.5,0.01,32,100,0.45631068944931,24
32,3,2,128,3,128,0.3,0.5,0.01,32,100,0.45631068944931,32
64,3,2,128,3,128,0.3,0.5,0.01,32,100,0.45631068944931,20
128,3,2,128,3,128,0.3,0.5,0.01,32,100,0.485436886548996,18
