"units1","units2","dropout_rate1","dropout_rate2","learning_rate","batch_size","epochs","val_accuracy","num_actual_epochs"
128,32,0.2,0.3,0.001,16,100,0.514563083648682,50
256,32,0.2,0.3,0.001,16,100,0.54368931055069,34
64,64,0.2,0.3,0.001,16,100,0.504854381084442,32
128,64,0.2,0.3,0.001,16,100,0.514563083648682,29
256,64,0.2,0.3,0.001,16,100,0.504854381084442,29
128,128,0.2,0.3,0.001,16,100,0.524271845817566,38
256,128,0.2,0.3,0.001,16,100,0.504854381084442,22
64,32,0.3,0.3,0.001,16,100,0.553398072719574,46
128,32,0.3,0.3,0.001,16,100,0.54368931055069,40
256,32,0.3,0.3,0.001,16,100,0.495145618915558,30
64,64,0.3,0.3,0.001,16,100,0.504854381084442,22
128,64,0.3,0.3,0.001,16,100,0.504854381084442,18
256,64,0.3,0.3,0.001,16,100,0.495145618915558,24
128,128,0.3,0.3,0.001,16,100,0.514563083648682,30
256,128,0.3,0.3,0.001,16,100,0.514563083648682,24
64,32,0.4,0.3,0.001,16,100,0.53398060798645,51
128,32,0.4,0.3,0.001,16,100,0.485436886548996,32
256,32,0.4,0.3,0.001,16,100,0.485436886548996,30
64,64,0.4,0.3,0.001,16,100,0.53398060798645,33
128,64,0.4,0.3,0.001,16,100,0.504854381084442,24
256,64,0.4,0.3,0.001,16,100,0.514563083648682,19
128,128,0.4,0.3,0.001,16,100,0.54368931055069,22
256,128,0.4,0.3,0.001,16,100,0.53398060798645,31
64,32,0.2,0.4,0.001,16,100,0.524271845817566,26
128,32,0.2,0.4,0.001,16,100,0.54368931055069,43
256,32,0.2,0.4,0.001,16,100,0.45631068944931,25
64,64,0.2,0.4,0.001,16,100,0.524271845817566,28
128,64,0.2,0.4,0.001,16,100,0.524271845817566,21
256,64,0.2,0.4,0.001,16,100,0.514563083648682,30
128,128,0.2,0.4,0.001,16,100,0.504854381084442,27
256,128,0.2,0.4,0.001,16,100,0.54368931055069,39
64,32,0.3,0.4,0.001,16,100,0.524271845817566,54
128,32,0.3,0.4,0.001,16,100,0.514563083648682,27
256,32,0.3,0.4,0.001,16,100,0.514563083648682,40
64,64,0.3,0.4,0.001,16,100,0.524271845817566,41
128,64,0.3,0.4,0.001,16,100,0.53398060798645,20
256,64,0.3,0.4,0.001,16,100,0.524271845817566,29
128,128,0.3,0.4,0.001,16,100,0.592233002185822,30
256,128,0.3,0.4,0.001,16,100,0.514563083648682,27
64,32,0.4,0.4,0.001,16,100,0.53398060798645,31
128,32,0.4,0.4,0.001,16,100,0.53398060798645,29
256,32,0.4,0.4,0.001,16,100,0.495145618915558,49
64,64,0.4,0.4,0.001,16,100,0.524271845817566,27
128,64,0.4,0.4,0.001,16,100,0.514563083648682,27
256,64,0.4,0.4,0.001,16,100,0.53398060798645,45
128,128,0.4,0.4,0.001,16,100,0.563106775283813,24
256,128,0.4,0.4,0.001,16,100,0.495145618915558,27
64,32,0.2,0.2,1e-04,16,100,0.223300963640213,16
128,32,0.2,0.2,1e-04,16,100,0.310679614543915,16
256,32,0.2,0.2,1e-04,16,100,0.37864077091217,44
64,64,0.2,0.2,1e-04,16,100,0.436893194913864,37
128,64,0.2,0.2,1e-04,16,100,0.466019421815872,34
256,64,0.2,0.2,1e-04,16,100,0.398058265447617,29
128,128,0.2,0.2,1e-04,16,100,0.446601927280426,63
256,128,0.2,0.2,1e-04,16,100,0.446601927280426,31
64,32,0.3,0.2,1e-04,16,100,0.446601927280426,70
128,32,0.3,0.2,1e-04,16,100,0.504854381084442,69
256,32,0.3,0.2,1e-04,16,100,0.485436886548996,26
64,64,0.3,0.2,1e-04,16,100,0.495145618915558,69
128,64,0.3,0.2,1e-04,16,100,0.407766997814178,38
256,64,0.3,0.2,1e-04,16,100,0.427184462547302,29
128,128,0.3,0.2,1e-04,16,100,0.45631068944931,33
256,128,0.3,0.2,1e-04,16,100,0.436893194913864,24
64,32,0.4,0.2,1e-04,16,100,0.475728154182434,48
128,32,0.4,0.2,1e-04,16,100,0.466019421815872,46
256,32,0.4,0.2,1e-04,16,100,0.41747573018074,34
64,64,0.4,0.2,1e-04,16,100,0.45631068944931,49
128,64,0.4,0.2,1e-04,16,100,0.475728154182434,77
256,64,0.4,0.2,1e-04,16,100,0.495145618915558,33
128,128,0.4,0.2,1e-04,16,100,0.495145618915558,38
256,128,0.4,0.2,1e-04,16,100,0.436893194913864,28
64,32,0.2,0.3,1e-04,16,100,0.330097079277039,16
128,32,0.2,0.3,1e-04,16,100,0.398058265447617,52
256,32,0.2,0.3,1e-04,16,100,0.398058265447617,32
64,64,0.2,0.3,1e-04,16,100,0.446601927280426,76
128,64,0.2,0.3,1e-04,16,100,0.45631068944931,34
256,64,0.2,0.3,1e-04,16,100,0.446601927280426,27
128,128,0.2,0.3,1e-04,16,100,0.475728154182434,36
256,128,0.2,0.3,1e-04,16,100,0.436893194913864,28
64,32,0.3,0.3,1e-04,16,100,0.514563083648682,67
128,32,0.3,0.3,1e-04,16,100,0.475728154182434,37
256,32,0.3,0.3,1e-04,16,100,0.41747573018074,24
64,64,0.3,0.3,1e-04,16,100,0.436893194913864,57
128,64,0.3,0.3,1e-04,16,100,0.45631068944931,51
256,64,0.3,0.3,1e-04,16,100,0.427184462547302,33
128,128,0.3,0.3,1e-04,16,100,0.427184462547302,34
256,128,0.3,0.3,1e-04,16,100,0.466019421815872,32
64,32,0.4,0.3,1e-04,16,100,0.281553387641907,16
128,32,0.4,0.3,1e-04,16,100,0.436893194913864,28
256,32,0.4,0.3,1e-04,16,100,0.349514573812485,68
64,64,0.4,0.3,1e-04,16,100,0.291262149810791,17
128,64,0.4,0.3,1e-04,16,100,0.475728154182434,45
256,64,0.4,0.3,1e-04,16,100,0.41747573018074,25
128,128,0.4,0.3,1e-04,16,100,0.446601927280426,72
256,128,0.4,0.3,1e-04,16,100,0.466019421815872,32
64,32,0.2,0.4,1e-04,16,100,0.320388346910477,24
128,32,0.2,0.4,1e-04,16,100,0.388349503278732,23
256,32,0.2,0.4,1e-04,16,100,0.359223306179047,16
64,64,0.2,0.4,1e-04,16,100,0.37864077091217,25
128,64,0.2,0.4,1e-04,16,100,0.407766997814178,52
256,64,0.2,0.4,1e-04,16,100,0.407766997814178,16
128,128,0.2,0.4,1e-04,16,100,0.514563083648682,39
256,128,0.2,0.4,1e-04,16,100,0.475728154182434,31
64,32,0.3,0.4,1e-04,16,100,0.37864077091217,16
128,32,0.3,0.4,1e-04,16,100,0.37864077091217,16
256,32,0.3,0.4,1e-04,16,100,0.504854381084442,40
64,64,0.3,0.4,1e-04,16,100,0.436893194913864,60
128,64,0.3,0.4,1e-04,16,100,0.446601927280426,44
256,64,0.3,0.4,1e-04,16,100,0.436893194913864,21
128,128,0.3,0.4,1e-04,16,100,0.349514573812485,26
256,128,0.3,0.4,1e-04,16,100,0.446601927280426,24
64,32,0.4,0.4,1e-04,16,100,0.427184462547302,45
128,32,0.4,0.4,1e-04,16,100,0.485436886548996,60
256,32,0.4,0.4,1e-04,16,100,0.475728154182434,47
64,64,0.4,0.4,1e-04,16,100,0.368932038545609,16
128,64,0.4,0.4,1e-04,16,100,0.427184462547302,26
256,64,0.4,0.4,1e-04,16,100,0.45631068944931,41
128,128,0.4,0.4,1e-04,16,100,0.504854381084442,53
256,128,0.4,0.4,1e-04,16,100,0.41747573018074,30
64,32,0.2,0.2,1e-05,16,100,0.3398058116436,16
128,32,0.2,0.2,1e-05,16,100,0.194174751639366,19
256,32,0.2,0.2,1e-05,16,100,0.233009710907936,17
64,64,0.2,0.2,1e-05,16,100,0.233009710907936,38
128,64,0.2,0.2,1e-05,16,100,0.194174751639366,22
256,64,0.2,0.2,1e-05,16,100,0.524271845817566,91
128,128,0.2,0.2,1e-05,16,100,0.495145618915558,60
256,128,0.2,0.2,1e-05,16,100,0.300970882177353,16
64,32,0.3,0.2,1e-05,16,100,0.300970882177353,16
128,32,0.3,0.2,1e-05,16,100,0.330097079277039,35
256,32,0.3,0.2,1e-05,16,100,0.291262149810791,21
64,64,0.3,0.2,1e-05,16,100,0.233009710907936,54
128,64,0.3,0.2,1e-05,16,100,0.388349503278732,80
256,64,0.3,0.2,1e-05,16,100,0.213592231273651,17
128,128,0.3,0.2,1e-05,16,100,0.281553387641907,17
256,128,0.3,0.2,1e-05,16,100,0.233009710907936,16
64,32,0.4,0.2,1e-05,16,100,0.174757286906242,41
128,32,0.4,0.2,1e-05,16,100,0.37864077091217,20
256,32,0.4,0.2,1e-05,16,100,0.37864077091217,48
64,64,0.4,0.2,1e-05,16,100,0.262135922908783,16
128,64,0.4,0.2,1e-05,16,100,0.291262149810791,42
256,64,0.4,0.2,1e-05,16,100,0.262135922908783,18
128,128,0.4,0.2,1e-05,16,100,0.398058265447617,16
256,128,0.4,0.2,1e-05,16,100,0.427184462547302,81
64,32,0.2,0.3,1e-05,16,100,0.281553387641907,16
128,32,0.2,0.3,1e-05,16,100,0.368932038545609,50
256,32,0.2,0.3,1e-05,16,100,0.271844655275345,16
64,64,0.2,0.3,1e-05,16,100,0.359223306179047,16
128,64,0.2,0.3,1e-05,16,100,0.262135922908783,16
256,64,0.2,0.3,1e-05,16,100,0.233009710907936,16
128,128,0.2,0.3,1e-05,16,100,0.3398058116436,16
256,128,0.2,0.3,1e-05,16,100,0.436893194913864,54
64,32,0.3,0.3,1e-05,16,100,0.310679614543915,16
128,32,0.3,0.3,1e-05,16,100,0.203883498907089,16
256,32,0.3,0.3,1e-05,16,100,0.320388346910477,16
64,64,0.3,0.3,1e-05,16,100,0.281553387641907,19
128,64,0.3,0.3,1e-05,16,100,0.368932038545609,31
256,64,0.3,0.3,1e-05,16,100,0.271844655275345,19
128,128,0.3,0.3,1e-05,16,100,0.349514573812485,16
256,128,0.3,0.3,1e-05,16,100,0.349514573812485,79
64,32,0.4,0.3,1e-05,16,100,0.281553387641907,24
128,32,0.4,0.3,1e-05,16,100,0.407766997814178,95
256,32,0.4,0.3,1e-05,16,100,0.427184462547302,83
64,64,0.4,0.3,1e-05,16,100,0.300970882177353,28
128,64,0.4,0.3,1e-05,16,100,0.271844655275345,22
256,64,0.4,0.3,1e-05,16,100,0.349514573812485,28
128,128,0.4,0.3,1e-05,16,100,0.291262149810791,31
256,128,0.4,0.3,1e-05,16,100,0.291262149810791,16
64,32,0.2,0.4,1e-05,16,100,0.291262149810791,58
128,32,0.2,0.4,1e-05,16,100,0.174757286906242,16
256,32,0.2,0.4,1e-05,16,100,0.475728154182434,83
64,64,0.2,0.4,1e-05,16,100,0.291262149810791,17
128,64,0.2,0.4,1e-05,16,100,0.300970882177353,21
256,64,0.2,0.4,1e-05,16,100,0.271844655275345,18
128,128,0.2,0.4,1e-05,16,100,0.223300963640213,24
256,128,0.2,0.4,1e-05,16,100,0.368932038545609,67
64,32,0.3,0.4,1e-05,16,100,0.233009710907936,20
128,32,0.3,0.4,1e-05,16,100,0.203883498907089,31
256,32,0.3,0.4,1e-05,16,100,0.330097079277039,30
64,64,0.3,0.4,1e-05,16,100,0.300970882177353,16
128,64,0.3,0.4,1e-05,16,100,0.388349503278732,34
256,64,0.3,0.4,1e-05,16,100,0.407766997814178,88
128,128,0.3,0.4,1e-05,16,100,0.281553387641907,44
256,128,0.3,0.4,1e-05,16,100,0.359223306179047,40
64,32,0.4,0.4,1e-05,16,100,0.145631074905396,16
128,32,0.4,0.4,1e-05,16,100,0.242718443274498,23
256,32,0.4,0.4,1e-05,16,100,0.242718443274498,16
64,64,0.4,0.4,1e-05,16,100,0.310679614543915,24
128,64,0.4,0.4,1e-05,16,100,0.300970882177353,22
256,64,0.4,0.4,1e-05,16,100,0.398058265447617,94
128,128,0.4,0.4,1e-05,16,100,0.242718443274498,25
256,128,0.4,0.4,1e-05,16,100,0.233009710907936,16
64,32,0.2,0.2,0.01,32,100,0.514563083648682,23
128,32,0.2,0.2,0.01,32,100,0.514563083648682,30
256,32,0.2,0.2,0.01,32,100,0.54368931055069,56
64,64,0.2,0.2,0.01,32,100,0.553398072719574,40
128,64,0.2,0.2,0.01,32,100,0.553398072719574,32
256,64,0.2,0.2,0.01,32,100,0.53398060798645,35
128,128,0.2,0.2,0.01,32,100,0.514563083648682,29
256,128,0.2,0.2,0.01,32,100,0.572815537452698,43
64,32,0.3,0.2,0.01,32,100,0.504854381084442,39
128,32,0.3,0.2,0.01,32,100,0.54368931055069,36
256,32,0.3,0.2,0.01,32,100,0.524271845817566,34
64,64,0.3,0.2,0.01,32,100,0.514563083648682,42
128,64,0.3,0.2,0.01,32,100,0.514563083648682,51
256,64,0.3,0.2,0.01,32,100,0.53398060798645,50
128,128,0.3,0.2,0.01,32,100,0.572815537452698,28
256,128,0.3,0.2,0.01,32,100,0.553398072719574,47
64,32,0.4,0.2,0.01,32,100,0.54368931055069,38
128,32,0.4,0.2,0.01,32,100,0.504854381084442,36
256,32,0.4,0.2,0.01,32,100,0.54368931055069,44
64,64,0.4,0.2,0.01,32,100,0.553398072719574,38
128,64,0.4,0.2,0.01,32,100,0.54368931055069,23
256,64,0.4,0.2,0.01,32,100,0.54368931055069,43
128,128,0.4,0.2,0.01,32,100,0.524271845817566,43
256,128,0.4,0.2,0.01,32,100,0.53398060798645,36
64,32,0.2,0.3,0.01,32,100,0.53398060798645,35
128,32,0.2,0.3,0.01,32,100,0.53398060798645,30
256,32,0.2,0.3,0.01,32,100,0.553398072719574,49
64,64,0.2,0.3,0.01,32,100,0.514563083648682,43
128,64,0.2,0.3,0.01,32,100,0.524271845817566,31
256,64,0.2,0.3,0.01,32,100,0.524271845817566,29
128,128,0.2,0.3,0.01,32,100,0.514563083648682,29
256,128,0.2,0.3,0.01,32,100,0.553398072719574,46
64,32,0.3,0.3,0.01,32,100,0.53398060798645,56
128,32,0.3,0.3,0.01,32,100,0.504854381084442,22
256,32,0.3,0.3,0.01,32,100,0.524271845817566,29
64,64,0.3,0.3,0.01,32,100,0.563106775283813,31
128,64,0.3,0.3,0.01,32,100,0.53398060798645,42
256,64,0.3,0.3,0.01,32,100,0.553398072719574,49
128,128,0.3,0.3,0.01,32,100,0.54368931055069,45
256,128,0.3,0.3,0.01,32,100,0.53398060798645,46
64,32,0.4,0.3,0.01,32,100,0.524271845817566,33
128,32,0.4,0.3,0.01,32,100,0.54368931055069,26
256,32,0.4,0.3,0.01,32,100,0.563106775283813,46
64,64,0.4,0.3,0.01,32,100,0.54368931055069,34
128,64,0.4,0.3,0.01,32,100,0.53398060798645,36
256,64,0.4,0.3,0.01,32,100,0.524271845817566,45
128,128,0.4,0.3,0.01,32,100,0.524271845817566,49
256,128,0.4,0.3,0.01,32,100,0.53398060798645,38
64,32,0.2,0.4,0.01,32,100,0.563106775283813,32
128,32,0.2,0.4,0.01,32,100,0.553398072719574,33
256,32,0.2,0.4,0.01,32,100,0.504854381084442,24
64,64,0.2,0.4,0.01,32,100,0.53398060798645,44
128,64,0.2,0.4,0.01,32,100,0.504854381084442,29
256,64,0.2,0.4,0.01,32,100,0.563106775283813,40
128,128,0.2,0.4,0.01,32,100,0.514563083648682,45
256,128,0.2,0.4,0.01,32,100,0.504854381084442,33
64,32,0.3,0.4,0.01,32,100,0.54368931055069,30
128,32,0.3,0.4,0.01,32,100,0.53398060798645,24
256,32,0.3,0.4,0.01,32,100,0.572815537452698,52
64,64,0.3,0.4,0.01,32,100,0.572815537452698,35
128,64,0.3,0.4,0.01,32,100,0.524271845817566,33
256,64,0.3,0.4,0.01,32,100,0.504854381084442,23
128,128,0.3,0.4,0.01,32,100,0.53398060798645,30
256,128,0.3,0.4,0.01,32,100,0.514563083648682,56
64,32,0.4,0.4,0.01,32,100,0.572815537452698,33
128,32,0.4,0.4,0.01,32,100,0.524271845817566,27
256,32,0.4,0.4,0.01,32,100,0.524271845817566,30
64,64,0.4,0.4,0.01,32,100,0.553398072719574,36
128,64,0.4,0.4,0.01,32,100,0.572815537452698,48
256,64,0.4,0.4,0.01,32,100,0.572815537452698,29
128,128,0.4,0.4,0.01,32,100,0.54368931055069,43
256,128,0.4,0.4,0.01,32,100,0.563106775283813,43
64,32,0.2,0.2,0.001,32,100,0.466019421815872,50
128,32,0.2,0.2,0.001,32,100,0.475728154182434,35
256,32,0.2,0.2,0.001,32,100,0.436893194913864,26
64,64,0.2,0.2,0.001,32,100,0.53398060798645,32
128,64,0.2,0.2,0.001,32,100,0.514563083648682,37
256,64,0.2,0.2,0.001,32,100,0.466019421815872,22
128,128,0.2,0.2,0.001,32,100,0.514563083648682,21
256,128,0.2,0.2,0.001,32,100,0.466019421815872,33
64,32,0.3,0.2,0.001,32,100,0.475728154182434,33
128,32,0.3,0.2,0.001,32,100,0.504854381084442,28
256,32,0.3,0.2,0.001,32,100,0.524271845817566,34
64,64,0.3,0.2,0.001,32,100,0.54368931055069,35
128,64,0.3,0.2,0.001,32,100,0.53398060798645,52
256,64,0.3,0.2,0.001,32,100,0.514563083648682,31
128,128,0.3,0.2,0.001,32,100,0.495145618915558,28
256,128,0.3,0.2,0.001,32,100,0.475728154182434,26
64,32,0.4,0.2,0.001,32,100,0.53398060798645,53
128,32,0.4,0.2,0.001,32,100,0.54368931055069,38
256,32,0.4,0.2,0.001,32,100,0.504854381084442,26
64,64,0.4,0.2,0.001,32,100,0.524271845817566,36
128,64,0.4,0.2,0.001,32,100,0.514563083648682,32
256,64,0.4,0.2,0.001,32,100,0.563106775283813,44
128,128,0.4,0.2,0.001,32,100,0.495145618915558,21
256,128,0.4,0.2,0.001,32,100,0.514563083648682,17
64,32,0.2,0.3,0.001,32,100,0.504854381084442,27
128,32,0.2,0.3,0.001,32,100,0.53398060798645,41
256,32,0.2,0.3,0.001,32,100,0.514563083648682,27
64,64,0.2,0.3,0.001,32,100,0.54368931055069,36
128,64,0.2,0.3,0.001,32,100,0.514563083648682,41
256,64,0.2,0.3,0.001,32,100,0.495145618915558,34
128,128,0.2,0.3,0.001,32,100,0.485436886548996,19
256,128,0.2,0.3,0.001,32,100,0.495145618915558,23
64,32,0.3,0.3,0.001,32,100,0.553398072719574,47
128,32,0.3,0.3,0.001,32,100,0.495145618915558,34
256,32,0.3,0.3,0.001,32,100,0.54368931055069,43
64,64,0.3,0.3,0.001,32,100,0.524271845817566,45
128,64,0.3,0.3,0.001,32,100,0.475728154182434,22
256,64,0.3,0.3,0.001,32,100,0.41747573018074,23
128,128,0.3,0.3,0.001,32,100,0.475728154182434,27
256,128,0.3,0.3,0.001,32,100,0.475728154182434,31
64,32,0.4,0.3,0.001,32,100,0.524271845817566,52
128,32,0.4,0.3,0.001,32,100,0.53398060798645,23
256,32,0.4,0.3,0.001,32,100,0.466019421815872,18
64,64,0.4,0.3,0.001,32,100,0.475728154182434,29
128,64,0.4,0.3,0.001,32,100,0.524271845817566,51
256,64,0.4,0.3,0.001,32,100,0.514563083648682,28
128,128,0.4,0.3,0.001,32,100,0.504854381084442,23
256,128,0.4,0.3,0.001,32,100,0.524271845817566,35
64,32,0.2,0.4,0.001,32,100,0.485436886548996,40
128,32,0.2,0.4,0.001,32,100,0.485436886548996,25
256,32,0.2,0.4,0.001,32,100,0.524271845817566,44
64,64,0.2,0.4,0.001,32,100,0.475728154182434,33
128,64,0.2,0.4,0.001,32,100,0.53398060798645,35
256,64,0.2,0.4,0.001,32,100,0.485436886548996,34
128,128,0.2,0.4,0.001,32,100,0.504854381084442,37
256,128,0.2,0.4,0.001,32,100,0.485436886548996,29
64,32,0.3,0.4,0.001,32,100,0.485436886548996,45
128,32,0.3,0.4,0.001,32,100,0.504854381084442,35
256,32,0.3,0.4,0.001,32,100,0.514563083648682,41
64,64,0.3,0.4,0.001,32,100,0.524271845817566,46
128,64,0.3,0.4,0.001,32,100,0.53398060798645,36
256,64,0.3,0.4,0.001,32,100,0.53398060798645,32
128,128,0.3,0.4,0.001,32,100,0.485436886548996,21
256,128,0.3,0.4,0.001,32,100,0.485436886548996,41
64,32,0.4,0.4,0.001,32,100,0.54368931055069,37
128,32,0.4,0.4,0.001,32,100,0.514563083648682,49
256,32,0.4,0.4,0.001,32,100,0.504854381084442,36
64,64,0.4,0.4,0.001,32,100,0.54368931055069,33
128,64,0.4,0.4,0.001,32,100,0.53398060798645,47
256,64,0.4,0.4,0.001,32,100,0.495145618915558,36
128,128,0.4,0.4,0.001,32,100,0.53398060798645,50
256,128,0.4,0.4,0.001,32,100,0.514563083648682,24
64,32,0.2,0.2,1e-04,32,100,0.349514573812485,20
128,32,0.2,0.2,1e-04,32,100,0.184466019272804,19
256,32,0.2,0.2,1e-04,32,100,0.407766997814178,35
64,64,0.2,0.2,1e-04,32,100,0.398058265447617,39
128,64,0.2,0.2,1e-04,32,100,0.37864077091217,16
256,64,0.2,0.2,1e-04,32,100,0.485436886548996,49
128,128,0.2,0.2,1e-04,32,100,0.54368931055069,57
256,128,0.2,0.2,1e-04,32,100,0.45631068944931,41
64,32,0.3,0.2,1e-04,32,100,0.320388346910477,29
128,32,0.3,0.2,1e-04,32,100,0.398058265447617,54
256,32,0.3,0.2,1e-04,32,100,0.446601927280426,66
64,64,0.3,0.2,1e-04,32,100,0.514563083648682,100
128,64,0.3,0.2,1e-04,32,100,0.504854381084442,59
256,64,0.3,0.2,1e-04,32,100,0.466019421815872,23
128,128,0.3,0.2,1e-04,32,100,0.37864077091217,22
256,128,0.3,0.2,1e-04,32,100,0.436893194913864,47
64,32,0.4,0.2,1e-04,32,100,0.427184462547302,16
128,32,0.4,0.2,1e-04,32,100,0.495145618915558,74
256,32,0.4,0.2,1e-04,32,100,0.475728154182434,48
64,64,0.4,0.2,1e-04,32,100,0.281553387641907,39
128,64,0.4,0.2,1e-04,32,100,0.45631068944931,80
256,64,0.4,0.2,1e-04,32,100,0.407766997814178,30
128,128,0.4,0.2,1e-04,32,100,0.446601927280426,42
256,128,0.4,0.2,1e-04,32,100,0.485436886548996,54
64,32,0.2,0.3,1e-04,32,100,0.330097079277039,21
128,32,0.2,0.3,1e-04,32,100,0.504854381084442,44
256,32,0.2,0.3,1e-04,32,100,0.368932038545609,48
64,64,0.2,0.3,1e-04,32,100,0.271844655275345,43
128,64,0.2,0.3,1e-04,32,100,0.349514573812485,19
256,64,0.2,0.3,1e-04,32,100,0.349514573812485,17
128,128,0.2,0.3,1e-04,32,100,0.475728154182434,34
256,128,0.2,0.3,1e-04,32,100,0.485436886548996,39
64,32,0.3,0.3,1e-04,32,100,0.203883498907089,16
128,32,0.3,0.3,1e-04,32,100,0.242718443274498,23
256,32,0.3,0.3,1e-04,32,100,0.446601927280426,35
64,64,0.3,0.3,1e-04,32,100,0.398058265447617,39
128,64,0.3,0.3,1e-04,32,100,0.398058265447617,45
256,64,0.3,0.3,1e-04,32,100,0.41747573018074,43
128,128,0.3,0.3,1e-04,32,100,0.475728154182434,49
256,128,0.3,0.3,1e-04,32,100,0.504854381084442,27
64,32,0.4,0.3,1e-04,32,100,0.368932038545609,73
128,32,0.4,0.3,1e-04,32,100,0.398058265447617,39
256,32,0.4,0.3,1e-04,32,100,0.45631068944931,63
64,64,0.4,0.3,1e-04,32,100,0.427184462547302,61
128,64,0.4,0.3,1e-04,32,100,0.213592231273651,16
256,64,0.4,0.3,1e-04,32,100,0.427184462547302,53
128,128,0.4,0.3,1e-04,32,100,0.359223306179047,16
256,128,0.4,0.3,1e-04,32,100,0.504854381084442,33
64,32,0.2,0.4,1e-04,32,100,0.291262149810791,16
128,32,0.2,0.4,1e-04,32,100,0.475728154182434,58
256,32,0.2,0.4,1e-04,32,100,0.466019421815872,36
64,64,0.2,0.4,1e-04,32,100,0.514563083648682,54
128,64,0.2,0.4,1e-04,32,100,0.446601927280426,51
256,64,0.2,0.4,1e-04,32,100,0.37864077091217,30
128,128,0.2,0.4,1e-04,32,100,0.446601927280426,41
256,128,0.2,0.4,1e-04,32,100,0.427184462547302,37
64,32,0.3,0.4,1e-04,32,100,0.271844655275345,43
128,32,0.3,0.4,1e-04,32,100,0.368932038545609,43
256,32,0.3,0.4,1e-04,32,100,0.41747573018074,50
64,64,0.3,0.4,1e-04,32,100,0.466019421815872,91
128,64,0.3,0.4,1e-04,32,100,0.495145618915558,63
256,64,0.3,0.4,1e-04,32,100,0.41747573018074,46
128,128,0.3,0.4,1e-04,32,100,0.485436886548996,49
256,128,0.3,0.4,1e-04,32,100,0.504854381084442,34
64,32,0.4,0.4,1e-04,32,100,0.45631068944931,80
128,32,0.4,0.4,1e-04,32,100,0.262135922908783,18
256,32,0.4,0.4,1e-04,32,100,0.436893194913864,45
64,64,0.4,0.4,1e-04,32,100,0.524271845817566,78
128,64,0.4,0.4,1e-04,32,100,0.466019421815872,36
256,64,0.4,0.4,1e-04,32,100,0.466019421815872,73
128,128,0.4,0.4,1e-04,32,100,0.504854381084442,57
256,128,0.4,0.4,1e-04,32,100,0.446601927280426,47
64,32,0.2,0.2,1e-05,32,100,0.252427190542221,22
128,32,0.2,0.2,1e-05,32,100,0.291262149810791,16
256,32,0.2,0.2,1e-05,32,100,0.262135922908783,16
64,64,0.2,0.2,1e-05,32,100,0.291262149810791,28
128,64,0.2,0.2,1e-05,32,100,0.398058265447617,16
256,64,0.2,0.2,1e-05,32,100,0.310679614543915,43
128,128,0.2,0.2,1e-05,32,100,0.407766997814178,67
256,128,0.2,0.2,1e-05,32,100,0.446601927280426,50
64,32,0.3,0.2,1e-05,32,100,0.281553387641907,16
128,32,0.3,0.2,1e-05,32,100,0.330097079277039,23
256,32,0.3,0.2,1e-05,32,100,0.233009710907936,18
64,64,0.3,0.2,1e-05,32,100,0.310679614543915,16
128,64,0.3,0.2,1e-05,32,100,0.320388346910477,16
256,64,0.3,0.2,1e-05,32,100,0.291262149810791,16
128,128,0.3,0.2,1e-05,32,100,0.233009710907936,18
256,128,0.3,0.2,1e-05,32,100,0.310679614543915,25
64,32,0.4,0.2,1e-05,32,100,0.291262149810791,16
128,32,0.4,0.2,1e-05,32,100,0.233009710907936,28
256,32,0.4,0.2,1e-05,32,100,0.398058265447617,45
64,64,0.4,0.2,1e-05,32,100,0.281553387641907,34
128,64,0.4,0.2,1e-05,32,100,0.223300963640213,23
256,64,0.4,0.2,1e-05,32,100,0.300970882177353,26
128,128,0.4,0.2,1e-05,32,100,0.310679614543915,17
256,128,0.4,0.2,1e-05,32,100,0.262135922908783,16
64,32,0.2,0.3,1e-05,32,100,0.252427190542221,35
128,32,0.2,0.3,1e-05,32,100,0.213592231273651,19
256,32,0.2,0.3,1e-05,32,100,0.359223306179047,29
64,64,0.2,0.3,1e-05,32,100,0.271844655275345,16
128,64,0.2,0.3,1e-05,32,100,0.310679614543915,23
256,64,0.2,0.3,1e-05,32,100,0.291262149810791,23
128,128,0.2,0.3,1e-05,32,100,0.174757286906242,42
256,128,0.2,0.3,1e-05,32,100,0.242718443274498,16
64,32,0.3,0.3,1e-05,32,100,0.223300963640213,16
128,32,0.3,0.3,1e-05,32,100,0.203883498907089,16
256,32,0.3,0.3,1e-05,32,100,0.233009710907936,17
64,64,0.3,0.3,1e-05,32,100,0.242718443274498,16
128,64,0.3,0.3,1e-05,32,100,0.271844655275345,16
256,64,0.3,0.3,1e-05,32,100,0.446601927280426,39
128,128,0.3,0.3,1e-05,32,100,0.223300963640213,23
256,128,0.3,0.3,1e-05,32,100,0.349514573812485,31
64,32,0.4,0.3,1e-05,32,100,0.252427190542221,34
128,32,0.4,0.3,1e-05,32,100,0.398058265447617,41
256,32,0.4,0.3,1e-05,32,100,0.37864077091217,37
64,64,0.4,0.3,1e-05,32,100,0.291262149810791,17
128,64,0.4,0.3,1e-05,32,100,0.194174751639366,27
256,64,0.4,0.3,1e-05,32,100,0.320388346910477,33
128,128,0.4,0.3,1e-05,32,100,0.37864077091217,27
256,128,0.4,0.3,1e-05,32,100,0.41747573018074,38
64,32,0.2,0.4,1e-05,32,100,0.300970882177353,28
